Kasifikasi,Tweet,Username,Label,,Datetime,,,Tweet Id
1,Indonesia dipastikan batal menjadi tuan rumah Piala Dunia U-20. Ini menyusul pertemuan antara Presiden FIFA Gianni Infantino dengan Ketua Umum PSSI Erick Thohir. FIFA telah memutuskan untuk mencopot Indonesia sebagai tuan rumah Piala Dunia FIFA U-20 2023. https://t.co/2YaMDsBR37,republikaonline,NEGATIF,,2023-03-29 16:05:39+00:00,,,1641109374558142466
1,"Sedih bgt indonesia batal jd tuan rumah fifa U 20, mudah mudahan aja masih ada kesempatan lg buat indonesia",rae324ffvfd83o_,NEGATIF,,2023-03-29 16:05:11+00:00,,,1641109255972618240
1,"What the fuckin news, baru bangun tidur terus dapat berita FIFA world cup U-20 batal diselenggarakan di Indonesia. Langsung terkejut njirrr...
Damn",sarihonnnnn,NEGATIF,,2023-03-29 16:04:36+00:00,,,1641109107079024641
2,"Lobby Erick Thohir Ke FIFA Gagal, Indonesia Batal Jadi Tuan Rumah Paian Dunia U-20 https://t.co/vfom8gYtGs",rmbantencom,NETRAL,,2023-03-29 16:03:59+00:00,,,1641108952690880514
1,Hiyaaa apakah benar Indonesia batal jadi tuan rumah Fifa U-20??,AzarathGxd,NEGATIF,,2023-03-29 16:03:49+00:00,,,1641108912824016896
1,"Klik https://t.co/d70lXTKwHp Bola Gol Berita Terkini : Indonesia resmi batal jadi tuan rumah Piala Dunia U-20.

Melalui laman resminya, FIFA menjelaskan keputusan diambil setelah Ketum PSSI, Erick Thohir, bertemu dengan Presiden FIFA, Gianni Infantino.
… https://t.co/JuCbsX70t7",Bola_Gol89,NEGATIF,,2023-03-29 16:03:09+00:00,,,1641108744913272832
2,FIFA Batal Indonesia Tuan Rumah Piala Dunia U-20 2023 https://t.co/0BSpgDyq40,LamanRiauCom,NETRAL,,2023-03-29 16:03:01+00:00,,,1641108709009944578
3,"@The_RedsIndo Kayaknya pas presiden Fifa kesini gara2 kanjuruhan gamau ngasih sanksi karena bakal ada WC u-20. nah sekarang WC batal, FIFA bisa leluasa ngasih sanksi. IMO",nagrafamr,POSITIF,,2023-03-29 16:02:21+00:00,,,1641108542793940997
2,"@FaktaSepakbola For Sale : Boneka maskot Fifa U-20 World Cup 
Alasan dijual Even batal demi negara lain
Minat japri pssi https://t.co/nruKSPmCyt",rolanajadeh,NETRAL,,2023-03-29 16:02:05+00:00,,,1641108476058558468
3,Indonesia Resmi Batal jadi Tuan Rumah Piala Dunia U-20 Meski Erick Thohir Sudah Temui Presiden FiFA https://t.co/Uk60vVxS0L,kompasiana,POSITIF,,2023-03-29 16:01:39+00:00,,,1641108367778406404
3,"FIFA Sudah Kirim Surat, Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023?
https://t.co/vYKXthCEAP",MgmPtmgm,POSITIF,,2023-03-29 16:01:23+00:00,,,1641108299272822784
3,"BREAKING NEWS: Indonesia Batal Menjadi Tuan Rumah Piala Dunia U-20 2023, FIFA Sampaikan Pernyataan Resmi

https://t.co/Ypyi7ifhl0",wartacerdikindo,POSITIF,,2023-03-29 16:01:09+00:00,,,1641108239034249217
3,"Piala dunia u-20 batal dilaksanakan di Indonesia, padahal pengen banget liat permainan timnas Indonesia sama Inggris apalagi kalo mereka se grup, tapi apa boleh buat ternyata fifa ngebatalin itu semua huh",afuckingugly,POSITIF,,2023-03-29 16:01:02+00:00,,,1641108210265493504
1,"Sepertinya 2024 peta politiknya bakal berubah krn bal-balan nih..??
FIFA: Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/4WA9ygAdBs",alfa_qry,NEGATIF,,2023-03-29 16:00:58+00:00,,,1641108192473014273
1,Mending pantengin tulisan ini aja. Masih belum Nerima Piala Dunia U-20 batal di Indonesia. Gara gara politik!! Palestina Israel. PSSI. Bu Thomas Pak Mahfud FIFA Piala Asia. Arteria. Oktober 2022. Sepakbola Indonesia. Golput. World Cup.,sekotak_bahagia,NEGATIF,,2023-03-29 15:59:47+00:00,,,1641107897085218821
2,"FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Saksi Segera Diputuskan, Pengganti Akan Diumumkan
#FIFA #pialaduniau20
#Israel #PSSI #indonesia 
#suaramerdeka

https://t.co/BqZ4FiBAih",hendras79127758,NETRAL,,2023-03-29 15:59:27+00:00,,,1641107813920571393
1,"Indonesia resmi batal jadi tuan rumah Piala Dunia U-20 2023

FIFA removes Indonesia as host of FIFA U-20 World Cup 2023™

https://t.co/cwPaeKm6lp https://t.co/TmsCRUYzwl",BiLLRaY2019,NEGATIF,,2023-03-29 15:59:24+00:00,,,1641107802096795648
1,"Batal Jadi Tuan Rumah Piala Dunia U-20, Indonesia Akan Disanksi FIFA

https://t.co/b8SwUSa13Q",GenMediaNetwork,NEGATIF,,2023-03-29 15:59:17+00:00,,,1641107771990081537
1,"Kabar baik untuk Kadrun
FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023
CNN Indonesia
Rabu, 29 Mar 2023 22:06 WI https://t.co/HtIQpXSjAJ",lukman_huta,NEGATIF,,2023-03-29 15:58:13+00:00,,,1641107501809827840
1,"Akhirnya piala dunia U-20 resmi batal. Ngurus piala liga Indonesia aja gagal sampe ada korban meninggal. Ini malah mau ngadain pildun segala. 

Puas dgn keputusan FIFA. Terima kasih.",SujarMUFC,NEGATIF,,2023-03-29 15:57:00+00:00,,,1641107196749701121
2,Pernyataan Lengkap FIFA Soal Piala Dunia U-20 Batal di Indonesia https://t.co/R6yTVYOMic,MgmPtmgm,NETRAL,,2023-03-29 15:56:21+00:00,,,1641107030990782465
2,FIFA Umumkan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/bm3aCLpUzN,detiksumut_,NETRAL,,2023-03-29 15:55:46+00:00,,,1641106887067463680
1,"**ORA AREP MILIH PDIP**

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/iBCGrn8wYB",MR_PEWE,NEGATIF,,2023-03-29 15:55:25+00:00,,,1641106798404075520
1,"@satriohendri FiFA akhirnya coret Indonesia batal jadi tuan rumah U-20. Seperti  Ramalan sampeyan di acara ""berisik""",SPedalangan,NEGATIF,,2023-03-29 15:55:25+00:00,,,1641106796223029249
3,"Faktor keamanan menjadi point' utama Indonesia batal menjadi tuan rumah piala dunia U-20 yang tinggal 2 bulan lagi 

Ayo berbenah jangan meratapi keputusan FIFA ... Mungkin nanti ada kesempatan lagi untuk menjadi tuan rumah yg ramah, aman dan nyaman.
BERBENAH LAH PSSI !!!",antoTBL,POSITIF,,2023-03-29 15:55:04+00:00,,,1641106709912625155
3,Gibran Bocorkan Nasib Indonesia Pasca Batal Jadi Tuan Rumah Piala Dunia U-20: Erick Thohir Punya Rencana Apa? #FIFA #PSSI #Israel https://t.co/zXcfVTqbJv,NetworkMalang,POSITIF,,2023-03-29 15:55:03+00:00,,,1641106706066456582
1,FIFA memastikan akan menjatuhkan hukuman ke PSSI usai Piala Dunia U-20 2023 batal digelar di Indonesia. #kumparanBOLA #bola #text #happening https://t.co/N60XMiIKzV,kumparan,NEGATIF,,2023-03-29 15:55:03+00:00,,,1641106704803975171
1,"FIFA putuskan Indonesia batal jadi tuan rumah Piala Dunia U-20

Yang tolak Timnas Israel udah puas yeee.. 
https://t.co/uLtjMtdawE",Jumianto_RK,NEGATIF,,2023-03-29 15:53:28+00:00,,,1641106307041329152
1,"Indonesia batal jadi tuan rumah fifa piala dunia u-20.

Makasih buat org2 yg udh campuri bola dengan politik. Kalian primitif.

#Asu",Totombol,NEGATIF,,2023-03-29 15:53:15+00:00,,,1641106250284040192
2,"Resmi Batal....

FIFA removes Indonesia as host of FIFA U-20 World Cup 2023™
https://t.co/LghEu99b0X https://t.co/ixciDbsnaj",agushamonangan,NETRAL,,2023-03-29 15:51:59+00:00,,,1641105935384088578
2,"BREAKING NEWS! FIFA Resmi Putuskan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Potensi Sanksi Juga #FIFA #pialaduniau20 

https://t.co/nIPFf274Dy",AyoBogorCom,NETRAL,,2023-03-29 15:51:58+00:00,,,1641105931172978688
2,"Kejutan Pahit dari FIFA, Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20
 
https://t.co/j5jc7soH4a",TribunTangerang,NETRAL,,2023-03-29 15:51:17+00:00,,,1641105758107635715
3,"@catchmeupid hi min, kasih info tentang indo batal jadi tuan rumah fifa world cup u-20 dong ?? beserta isu-isu alasannya, pls bgt ini mah, terima kasih ??",ghinemmm,POSITIF,,2023-03-29 15:51:06+00:00,,,1641105709797617664
1,"Kali ini kaum sengklek,otak sungsang tertawa....!!!!!

Piala Dunia U-20 2023 Resmi Batal di Indonesia, FIFA Tetap Bantu Transformasi Sepak Bola Bersama PSSI
https://t.co/Dh6ZU1ZvcT",Lux_Boy77,NEGATIF,,2023-03-29 15:51:01+00:00,,,1641105689149059075
1,"Sedih banget
CC @PDI_Perjuangan khususnya Pak sekjen PDIP pasti bangga krn berhasil menggagalkan Tim Israel datang ke Indonesia dan membuat tangis darah Tim Indonesia

FIFA: Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/sWE0EteXqP",Nur_C99,NEGATIF,,2023-03-29 15:50:06+00:00,,,1641105461591314433
1,"BREAKING NEWS
FIFA: Indonesia Batal jadi Tuan Rumah Piala Dunia U-20

Gara-gara urusan politik, agama dan olahraga dicampur aduk ya beginilah Indonesia ga maju-maju.

Puas lah kalian @PKSejahtera @MUIPusat

 https://t.co/TnQIAupE2S",amandasah__,NEGATIF,,2023-03-29 15:49:49+00:00,,,1641105388329390082
1,FIFA memastikan akan menjatuhkan hukuman ke PSSI usai Piala Dunia U-20 2023 batal digelar di Indonesia. #kumparanBOLA #bola #text #happening https://t.co/nhV8A4oH5L,kumparan,NEGATIF,,2023-03-29 15:48:03+00:00,,,1641104943712194560
2,"Piala Dunia U-20 2023 di Indonesia Batal, FIFA Belum Tunjuk Negara Pengganti https://t.co/cEXDu5unkm",liputan6dotcom,NETRAL,,2023-03-29 15:47:32+00:00,,,1641104813873311746
2,"Federasi Sepak Bola Dunia FIFA umumkan Indonesia batal jadi tuan rumah Piala Dunia U-20 2023 pada Rabu(29/3).

Berdasarkan rilis tertulis FIFA, keputusan ini diambil setelah pertemuan Presiden FIFA Gianni Infantino dengan Ketua PSSI Erick Thohir di hari yang sama. https://t.co/h8ZHX6YbpY",voaindonesia,NETRAL,,2023-03-29 15:47:08+00:00,,,1641104712110948353
3,"Resmi..
FIFA batalkan Indonesia jadi tuan rumah piala dunia U-20

Penyebabnya apa.. hanya Ketum PSSI dan FIFA yang tahu.

*Sepertinya bukan soal Israel saja, ada lagi yang lebih urgen hingga batal ????

#Infrastruktur 
#keamanan",antoTBL,POSITIF,,2023-03-29 15:47:06+00:00,,,1641104705693822976
3,"Indonesia batal jadi tuan rumah Piala Dunia U-20 2023. Kabar itu disampaikan FIFA lewat halaman resmi website mereka. Tetap semangat ya teman-teman tim nasional Indonesia ????

#pialaduniaU20 #FIFA #Timnas #PSSI #ErickThohir #Indonesia https://t.co/MM2gC4rYSi",lensaRTV,POSITIF,,2023-03-29 15:47:06+00:00,,,1641104702988517377
2,"FIFA Putuskan Indonesia Batal Sebagai Tuan Rumah Piala Dunia U-20

 https://t.co/bc2j684GVe

#FIFA #U20Indonesia #worldcup #PSSI https://t.co/ZoYzYk5bmo",malangposco,NETRAL,,2023-03-29 15:46:15+00:00,,,1641104489385172992
1,Pak Jokowi udah kasi izin (ga ikutan Par...). Siang tadi Pak @erickthohir udah berusaha negosiasi ke FIFA di Doha... Eh kaget malem-malem ternyata Batal Piala Dunia U-20. sedi amat jhon,Adriyan95926520,NEGATIF,,2023-03-29 15:46:10+00:00,,,1641104471836209153
2,"Indonesia Resmi Batal Jadi Tuan Rumah Piala Dunia U-20 2023, FIFA Juga Akan Beri Sanksi

https://t.co/9yqKLcKA1m",vocketfcID,NETRAL,,2023-03-29 15:45:53+00:00,,,1641104397689307137
2,"Berikut Pernyataan Lengkap @FIFAcom Soal Piala Dunia U-20 Batal di Indonesia  
@PSSI @erickthohir @jokowi

https://t.co/vuqxSWmMZC #PSSI #FIFA #PialaDuniaU202023",gemaposID,NETRAL,,2023-03-29 15:45:29+00:00,,,1641104298112323584
1,"Piala Dunia U-20 2023 telah resmi batal diadakan di Indonesia!
FIFA telah mengumumkan lewat website mereka, FIFA telah menghapus Indonesia sebagai tuan rumah.  @FIFAcom menerapkan standar ganda untuk Indonesia dan Rusia.  
Yok mari, Pamit undur diri. ?? https://t.co/xxL80OV0bE",TeeDePee,NEGATIF,,2023-03-29 15:45:03+00:00,,,1641104189630853121
1,"?? OOT DIKIT:

FIFA U-20 World Cup BATAL diselenggarakan di Indonesia!

Yahh kami gajadi nonton langsung bibit wonderkid FM dong... ???? https://t.co/LKHELk7urw",LambeResing,NEGATIF,,2023-03-29 15:44:53+00:00,,,1641104146106576898
1,"Anjritt.  Batal.  Puas kalian? 
https://t.co/iAj75Fxcti

Indonesia dipastikan batal menjadi tuan rumah Piala Dunia U-20 2023. Keputusan tersebut diambil usai pertemuan FIFA dengan PSSI.",Jokam09086247,NEGATIF,,2023-03-29 15:44:42+00:00,,,1641104102716510209
3,"Breaking News: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20

FIFA menggarisbawahi bhw trlpas dr kptsan ini, FIFA ttap brkomitmen utk scr aktif membantu PSSI, dalam proses transformasi sepak bola Indonesia setelah tragedi yang terjadi pada Oktober 2022. https://t.co/EmNLdXw44k",pesanbergambar,POSITIF,,2023-03-29 15:44:34+00:00,,,1641104067413032960
3,"FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20  

FIFA - PSSI - PDIP - Timnas Israel - Pildun
#PialaDuniaU20HarusSukses #PialaDuniaU20Indonesia #pialaduniaU20 #PSSI

https://t.co/HkffLb51cE",Wartatrencom,POSITIF,,2023-03-29 15:44:24+00:00,,,1641104025281249280
2,"Daftar Juara Piala Dunia U-20 dari Tahun ke Tahun | di Indonesia Batal?
https://t.co/X0l3JhVYaE
Israel PSSI Arteri FIFA https://t.co/rHsd6xfHox",WanitaBoker,NETRAL,,2023-03-29 15:44:16+00:00,,,1641103993425514497
1,"Indonesia batal jadi host FIFA U-20 World Cup 2023. 

bubaarr wes bubaarr. Jenner, Hubner, sama Struick juga udah pasti males pindah WN klo gini.",reogidaman,NEGATIF,,2023-03-29 15:44:07+00:00,,,1641103954401689600
2,INDONESIA BATAL JADI TUAN RUMAH PIALA DUNIA U-20 ? https://t.co/yVhYSPgu5Z via @YouTube #FIFA #WorldCupU20 #Indonesia #pssi,ATHsportainment,NETRAL,,2023-03-29 15:43:48+00:00,,,1641103874839969792
1,"Break Hard??
Ketika mimpi insan sepak bola Indonesia di kubur oleh bangsanya sendiri??

Selamat menikmati kiamat dunia sepak bola Indonesia.

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/IKPnJx3HZ4",BangCul15,NEGATIF,,2023-03-29 15:43:39+00:00,,,1641103837951066113
1,"@FaktaSepakbola Batal PilDun U-20
Jangan Sampe Sanksi Berat FIFA Keluar Dengan Segera....
Karena Siapa yg Akan Sangat Marah..??

Suporter PSM MAKASSAR",YFR013,NEGATIF,,2023-03-29 15:42:47+00:00,,,1641103618437963776
2,"RESMI! Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Begini Kata Fifa https://t.co/wYDpNDajpg #ppsi #israel #pialaduniau20 #PialaDuniaU20Indonesia #batal",infoterkiniv,NETRAL,,2023-03-29 15:42:03+00:00,,,1641103433070682113
1,"Indonesia batal jadi tuan rumah fifa piala dunia u-20.

Makasih buat org2 yg udh campuri bola dengan politik. Kalian primitif. https://t.co/GgilibqPvY",bluebenss,NEGATIF,,2023-03-29 15:41:26+00:00,,,1641103278812585985
3,"Piala Dunia U-20 2023 Resmi Batal di Indonesia, FIFA Tetap Bantu Transformasi Sepak Bola Bersama PSSI https://t.co/3rg1MWKhwM",liputan6dotcom,POSITIF,,2023-03-29 15:41:08+00:00,,,1641103204468531204
2,"FIFA Pastikan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, PSSI Berpotensi Kena Sanksi https://t.co/eXM2O7Ptgm",liputan6dotcom,NETRAL,,2023-03-29 15:41:07+00:00,,,1641103196994293762
2,FIFA Putuskan Indonesia Batal jadi Tuan Rumah Piala Dunia U-20 https://t.co/ptOzAAkGWP #TempoVideo,tempodotco,NETRAL,,2023-03-29 15:41:07+00:00,,,1641103196943974401
2,"[BREAKING NEWS] Keputusan FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023

https://t.co/bVShIAmJIK

PSSI
PDIP
Arteria
Israel",posaktualcom,NETRAL,,2023-03-29 15:40:55+00:00,,,1641103149535752192
2,Wah ternyata resmi batal kompetisi 2023 FIFA World Cup U-20 di Indonesia.,wahyuftrnto,NETRAL,,2023-03-29 15:40:06+00:00,,,1641102942194507776
2,"Indonesia Resmi Batal Jadi Tuan Rumah Piala Dunia U-20 2023, Ini Pernyataan Resmi FIFA https://t.co/aNElRluomh",Firasdll,NETRAL,,2023-03-29 15:40:00+00:00,,,1641102918404423681
1,"Piala Dunia U-20 2023 Batal di Indonesia, Sanksi FIFA Menanti
https://t.co/DLcjrcFnVq",sportstarsdotid,NEGATIF,,2023-03-29 15:39:31+00:00,,,1641102798061465601
1,"BREAKING News

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023

Federasi sepakbola Internasional, FIFA secara resmi mengumumkan pembatalan Indonesia menjadi tuan rumah Piala Dunia U-20 2023.

FIFA melalui situs resminya menyatakan, hasil https://t.co/Pmg4EUxxJc… https://t.co/9IHWmLRi8i",Aryprasetyo85,NEGATIF,,2023-03-29 15:39:29+00:00,,,1641102787005280256
3,"Indonesia resmi batal jadi tuan rumah.
Yaa, sedih sih. Tp setiap pilihan memang ada risikonya kan?

Jadi skor sementara Jokowi 0-1 PDIP.

Piala Dunia U-20 PSSI FIFA https://t.co/SxiePeqR6B",Been4Q59,POSITIF,,2023-03-29 15:38:53+00:00,,,1641102635762847745
2,[BREAKING NEWS] FIFA Pastikan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/jBaAFEscPY,liputan6dotcom,NETRAL,,2023-03-29 15:38:50+00:00,,,1641102623125426176
1,Piala Dunia U-20 batal digelar di Indonesia. Tinggal tunggu sanksi dari Fifa dan TUNGGU apa ada hal lain yg ditutupi oleh PSSI dan memakai Israel sebagai bahan pengalihan isu. https://t.co/ixgs8jzosx,instakilogram__,NEGATIF,,2023-03-29 15:37:35+00:00,,,1641102308451962880
3,"#BreakingNews

FIFA resmi membatalkan Indonesia sebagai tuan rumah Piala Dunia U-20 2023.

Akhirnya batal juga..! Semoga jadi pelajaran buat semuanya. Saluttt FIFA tegasss gini. No drama drama khas Indonesia. https://t.co/qqOUxhy8Gd",andikceritanya,POSITIF,,2023-03-29 15:35:29+00:00,,,1641101783069237248
3,"@wandystjk2 ??????

????????????????: Piala Dunia U-20 2023 telah resmi batal diadakan di Indonesia!

FIFA telah mengumumkan lewat website mereka, FIFA telah menghapus Indonesia sebagai tuan rumah.

Pamit undur diri ???? https://t.co/q2BcpFUo1P",pacevanuatu,POSITIF,,2023-03-29 15:35:00+00:00,,,1641101659597312000
3,"@idextratime lebih kesiapan vanue sih ... FIFA emang tau ya demo yg nolak Israel? serius nanya2 .. gpp batal pildun U-20 Indonesia, Tapi jgn di kasih hukum dr FIFA aja negara kitaa??",sTrezz_no,POSITIF,,2023-03-29 15:34:57+00:00,,,1641101648025260033
2,"""FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023""
https://t.co/6dfUJ2unaU",MarahIchsan,NETRAL,,2023-03-29 15:34:21+00:00,,,1641101495964942337
2,"Breaking News: FIFA Sebut Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20!!
#Thread https://t.co/dLDUmRbsR2",Bisniscom,NETRAL,,2023-03-29 15:33:59+00:00,,,1641101401832161280
2,"Sah! Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, FIFA Akan Sanksi PSSI? https://t.co/ttUWrSLTZq #cianjurtoday",cianjurtoday_,NETRAL,,2023-03-29 15:33:36+00:00,,,1641101306507960320
1,"Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20, Netizen Geger https://t.co/PEh4YajUTg

FIFA mengumumkan keputusan terkait Piala Dunia U-20. FIFA membatalkan Indonesia sebagai tuan rumah. Media sosial pun langsung heboh.",Dimasjoko12,NEGATIF,,2023-03-29 15:33:28+00:00,,,1641101275478786048
1,"Tinggal nunggu sanksi FIFA. 
RIP sepakbola Indonesia. 
Pembunuhan kepada talenta2 sepak bola negeri ini dan mereka yg hidup dari hiruk pikuk  sepak bola. 
Kejam.... 

Breaking: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/Me0lTNBsQw",SyahidiArifin2,NEGATIF,,2023-03-29 15:33:05+00:00,,,1641101178305134592
2,RESMI! FIFA Batal Gelar Piala Dunia U-20 2023 di Indonesia https://t.co/PAiXUuEc2y,Bolanet,NETRAL,,2023-03-29 15:33:03+00:00,,,1641101167798390784
1,FIFA Ungkap Potensi Sanksi Usai Piala Dunia U-20 Batal di Indonesia https://t.co/y60Ylf0Oms,CNNIndonesia,NEGATIF,,2023-03-29 15:32:45+00:00,,,1641101092757938176
1,"Akhirya...

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023

""FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023""
https://t.co/6dfUJ2unaU",MarahIchsan,NEGATIF,,2023-03-29 15:32:36+00:00,,,1641101057563697152
2,"Pernyataan Resmi FIFA, Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 https://t.co/SAbYaSn7bn #FIFA #Indonesia #PialaDuniaU-20Batal #TuanRumahPialaDunia",fajaronline,NETRAL,,2023-03-29 15:32:34+00:00,,,1641101046255869952
1,"BREAKING NEWS: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 
FIFA telah memutuskan, karena keadaan saat ini, untuk menghapus Indonesia sebagai tuan rumah FIFA U-20 World Cup 2023
https://t.co/dBJZIb82Lm",C4kDeep_,NEGATIF,,2023-03-29 15:32:26+00:00,,,1641101012521070592
1,"Kalau sudah seperti ini yang rugi siapa? Makanya semua harus dipertimbangkan secara matang..

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/kijlb4O8qr",SyarifH2023,NEGATIF,,2023-03-29 15:32:06+00:00,,,1641100929012477954
1,Kabar Buruk: Piala Dunia U-20 Batal Digelar di Indonesia - https://t.co/4CpSKMg5dD #fifa #indonesia #pialaduniau20 #ErickThohirKeFIFA,web_bogorkita,NEGATIF,,2023-03-29 15:31:43+00:00,,,1641100835009740803
1,"kalo indonesia di banned fifa batal jadi tuan rumah, indonesia masih jadi peserta piala dunia u-20 ga?",kumissexxy,NEGATIF,,2023-03-29 15:30:43+00:00,,,1641100581111762946
1,"Setelah sekian lama penantian...dan...BATAL

FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023 https://t.co/Awl9h6WppU",Arth_sihotang16,NEGATIF,,2023-03-29 15:30:24+00:00,,,1641100503655550978
1,"Terima kasih pada semua pihak yg telah andil dalam gagalnya Indonesia, f*ck! https://t.co/MY1D5sHrFa

Indonesia dipastikan batal menjadi tuan rumah Piala Dunia U-20 2023. Keputusan tersebut diambil usai pertemuan FIFA dengan PSSI.",djansmar,NEGATIF,,2023-03-29 15:30:24+00:00,,,1641100501973602304
1,"Situs FIFA umumkan Indonesia batal jadi tuan rumah Piala Dunia U-20. Tuan rumah pengganti diumumkan Minggu depan.

Silahkan bergembira para kampret yang sok-sokan.
Sedih untuk Hokky Caraka dkk",asgharsaleh,NEGATIF,,2023-03-29 15:30:22+00:00,,,1641100493090078720
3,"Semoga TimNas mendapatkan kesempatan lain...??????Tetap Semangat Garuda ????????????
https://t.co/Q7G4S3QUK1

Indonesia dipastikan batal menjadi tuan rumah Piala Dunia U-20 2023. Keputusan tersebut diambil usai pertemuan FIFA dengan PSSI.",xdanhantam,POSITIF,,2023-03-29 15:30:05+00:00,,,1641100422390906883
2,"https://t.co/8HjV3S2bAM 

Indonesia dipastikan batal menjadi tuan rumah Piala Dunia U-20 2023. Keputusan tersebut diambil usai pertemuan FIFA dengan PSSI.",EdhieChua,NETRAL,,2023-03-29 15:30:02+00:00,,,1641100410202259457
2,"FIFA: Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20!
https://t.co/nm4GoRBCDP",dannyeugene,NETRAL,,2023-03-29 15:29:56+00:00,,,1641100384629579776
2,"FIFA Pastikan Indonesia Batal Jadi Tuan Rumah Piala Dunia U-20 2023, PSSI Berpotensi Kena Sanksi

https://t.co/AU4jdRUl1a",Adiitoo,NETRAL,,2023-03-29 15:29:26+00:00,,,1641100258590740480
1,"?????. Udah dinyatakan Indonesia batal jadi tuan rumah nih

Gagal Gelar Piala Dunia U-20 2023, Sanksi FIFA Menanti Indonesia

https://t.co/kOaflkjoZF

Download aplikasi IDN untuk konten menarik lainnya ?? 

 https://t.co/3QXoXSSULC",unilubis,NEGATIF,,2023-03-29 15:29:02+00:00,,,1641100156883058689
